id;jhi_date;amount;is_smoothed;is_recurrent;budget_item_id;month
542;2030-08-15;-760;0;1;2;2030-08-01
543;2030-09-15;-760;0;1;2;2030-09-01
544;2030-10-15;-760;0;1;2;2030-10-01
545;2030-11-15;-760;0;1;2;2030-11-01
546;2030-12-15;-760;0;1;2;2030-12-01
547;2031-01-15;-760;0;1;2;2031-01-01
548;2031-02-15;-760;0;1;2;2031-02-01
549;2031-03-15;-760;0;1;2;2031-03-01
550;2031-04-15;-760;0;1;2;2031-04-01
551;2031-05-15;-760;0;1;2;2031-05-01
552;2031-06-15;-760;0;1;2;2031-06-01
553;2031-07-15;-760;0;1;2;2031-07-01
554;2031-08-15;-760;0;1;2;2031-08-01
555;2031-09-15;-760;0;1;2;2031-09-01
556;2031-10-15;-760;0;1;2;2031-10-01
557;2031-11-15;-760;0;1;2;2031-11-01
558;2031-12-15;-760;0;1;2;2031-12-01
559;2032-01-15;-760;0;1;2;2032-01-01
560;2032-02-15;-760;0;1;2;2032-02-01
561;2032-03-15;-760;0;1;2;2032-03-01
562;2032-04-15;-760;0;1;2;2032-04-01
563;2032-05-15;-760;0;1;2;2032-05-01
564;2032-06-15;-760;0;1;2;2032-06-01
565;2032-07-15;-760;0;1;2;2032-07-01
566;2032-08-15;-760;0;1;2;2032-08-01
567;2032-09-15;-760;0;1;2;2032-09-01
568;2032-10-15;-760;0;1;2;2032-10-01
569;2032-11-15;-760;0;1;2;2032-11-01
570;2032-12-15;-760;0;1;2;2032-12-01
571;2033-01-15;-760;0;1;2;2033-01-01
572;2033-02-15;-760;0;1;2;2033-02-01
573;2033-03-15;-760;0;1;2;2033-03-01
574;2033-04-15;-760;0;1;2;2033-04-01
575;2033-05-15;-760;0;1;2;2033-05-01
576;2033-06-15;-760;0;1;2;2033-06-01
577;2033-07-15;-760;0;1;2;2033-07-01
578;2033-08-15;-760;0;1;2;2033-08-01
579;2033-09-15;-760;0;1;2;2033-09-01
580;2033-10-15;-760;0;1;2;2033-10-01
581;2033-11-15;-760;0;1;2;2033-11-01
582;2033-12-15;-760;0;1;2;2033-12-01
583;2034-01-15;-760;0;1;2;2034-01-01
584;2034-02-15;-760;0;1;2;2034-02-01
585;2034-03-15;-760;0;1;2;2034-03-01
586;2034-04-15;-760;0;1;2;2034-04-01
587;2034-05-15;-760;0;1;2;2034-05-01
588;2034-06-15;-760;0;1;2;2034-06-01
589;2034-07-15;-760;0;1;2;2034-07-01
590;2034-08-15;-760;0;1;2;2034-08-01
591;2034-09-15;-760;0;1;2;2034-09-01
592;2034-10-15;-760;0;1;2;2034-10-01
593;2034-11-15;-760;0;1;2;2034-11-01
594;2034-12-15;-760;0;1;2;2034-12-01
595;2035-01-15;-760;0;1;2;2035-01-01
596;2035-02-15;-760;0;1;2;2035-02-01
597;2035-03-15;-760;0;1;2;2035-03-01
598;2035-04-15;-760;0;1;2;2035-04-01
599;2035-05-15;-760;0;1;2;2035-05-01
600;2035-06-15;-760;0;1;2;2035-06-01
601;2035-07-15;-760;0;1;2;2035-07-01
602;2035-08-15;-760;0;1;2;2035-08-01
603;2035-09-15;-760;0;1;2;2035-09-01
604;2035-10-15;-760;0;1;2;2035-10-01
605;2035-11-15;-760;0;1;2;2035-11-01
606;2035-12-15;-760;0;1;2;2035-12-01
607;2036-01-15;-760;0;1;2;2036-01-01
608;2036-02-15;-760;0;1;2;2036-02-01
609;2036-03-15;-760;0;1;2;2036-03-01
610;2036-04-15;-760;0;1;2;2036-04-01
611;2036-05-15;-760;0;1;2;2036-05-01
612;2036-06-15;-760;0;1;2;2036-06-01
613;2036-07-15;-760;0;1;2;2036-07-01
614;2036-08-15;-760;0;1;2;2036-08-01
615;2036-09-15;-760;0;1;2;2036-09-01
616;2036-10-15;-760;0;1;2;2036-10-01
617;2036-11-15;-760;0;1;2;2036-11-01
618;2036-12-15;-760;0;1;2;2036-12-01
619;2037-01-15;-760;0;1;2;2037-01-01
620;2037-02-15;-760;0;1;2;2037-02-01
621;2037-03-15;-760;0;1;2;2037-03-01
622;2037-04-15;-760;0;1;2;2037-04-01
623;2037-05-15;-760;0;1;2;2037-05-01
624;2037-06-15;-760;0;1;2;2037-06-01
625;2037-07-15;-760;0;1;2;2037-07-01
626;2037-08-15;-760;0;1;2;2037-08-01
627;2037-09-15;-760;0;1;2;2037-09-01
628;2037-10-15;-760;0;1;2;2037-10-01
629;2037-11-15;-760;0;1;2;2037-11-01
630;2037-12-15;-760;0;1;2;2037-12-01
631;2038-01-15;-760;0;1;2;2038-01-01
632;2038-02-15;-760;0;1;2;2038-02-01
633;2038-03-15;-760;0;1;2;2038-03-01
634;2038-04-15;-760;0;1;2;2038-04-01
635;2038-05-15;-760;0;1;2;2038-05-01
636;2038-06-15;-760;0;1;2;2038-06-01
637;2038-07-15;-760;0;1;2;2038-07-01
638;2038-08-15;-760;0;1;2;2038-08-01
639;2038-09-15;-760;0;1;2;2038-09-01
640;2038-10-15;-760;0;1;2;2038-10-01
641;2038-11-15;-760;0;1;2;2038-11-01
642;2038-12-15;-760;0;1;2;2038-12-01
643;2039-01-15;-760;0;1;2;2039-01-01
644;2039-02-15;-760;0;1;2;2039-02-01
645;2039-03-15;-760;0;1;2;2039-03-01
646;2039-04-15;-760;0;1;2;2039-04-01
647;2039-05-15;-760;0;1;2;2039-05-01
648;2039-06-15;-760;0;1;2;2039-06-01
649;2039-07-15;-760;0;1;2;2039-07-01
650;2039-08-15;-760;0;1;2;2039-08-01
651;2039-09-15;-760;0;1;2;2039-09-01
652;2039-10-15;-760;0;1;2;2039-10-01
653;2039-11-15;-760;0;1;2;2039-11-01
654;2039-12-15;-760;0;1;2;2039-12-01
655;2012-10-17;0;0;1;3;2012-10-01
656;2012-11-17;0;0;1;3;2012-11-01
657;2012-12-17;0;0;1;3;2012-12-01
658;2013-01-17;0;0;1;3;2013-01-01
659;2013-02-17;0;0;1;3;2013-02-01
660;2013-03-17;0;0;1;3;2013-03-01
661;2013-04-17;0;0;1;3;2013-04-01
662;2013-05-17;0;0;1;3;2013-05-01
663;2013-06-17;0;0;1;3;2013-06-01
664;2013-07-17;0;0;1;3;2013-07-01
665;2013-08-17;0;0;1;3;2013-08-01
666;2013-09-17;0;0;1;3;2013-09-01
667;2013-10-17;0;0;1;3;2013-10-01
668;2013-11-17;0;0;1;3;2013-11-01
669;2013-12-17;0;0;1;3;2013-12-01
670;2014-01-17;0;0;1;3;2014-01-01
671;2014-02-17;0;0;1;3;2014-02-01
672;2014-03-17;-133;0;1;3;2014-03-01
673;2014-04-17;-133;0;1;3;2014-04-01
674;2014-05-17;-133;0;1;3;2014-05-01
675;2014-06-17;-133;0;1;3;2014-06-01
676;2014-07-17;-133;0;1;3;2014-07-01
677;2014-08-17;-133;0;1;3;2014-08-01
678;2014-09-17;-133;0;1;3;2014-09-01
679;2014-10-17;-133;0;1;3;2014-10-01
680;2014-11-17;-289;0;1;3;2014-11-01
681;2014-12-17;-290;0;1;3;2014-12-01
682;2015-01-17;-190;0;1;3;2015-01-01
683;2015-02-17;-190;0;1;3;2015-02-01
684;2015-03-17;-190;0;1;3;2015-03-01
685;2015-04-17;-954;0;1;3;2015-04-01
686;2015-05-17;-190;0;1;3;2015-05-01
687;2015-06-17;-190;0;1;3;2015-06-01
688;2015-07-17;-190;0;1;3;2015-07-01
689;2015-08-17;-190;0;1;3;2015-08-01
690;2015-09-17;-190;0;1;3;2015-09-01
691;2015-10-17;-190;0;1;3;2015-10-01
692;2015-11-17;-27;0;1;3;2015-11-01
693;2015-12-17;0;0;1;3;2015-12-01
694;2016-01-17;-192;0;1;3;2016-01-01
695;2016-02-17;-192;0;1;3;2016-02-01
696;2016-03-17;-192;0;1;3;2016-03-01
697;2016-04-17;-192;0;1;3;2016-04-01
698;2016-05-17;-192;0;1;3;2016-05-01
699;2016-06-17;-192;0;1;3;2016-06-01
700;2016-07-17;-192;0;1;3;2016-07-01
701;2016-08-17;-192;0;1;3;2016-08-01
702;2016-09-17;-192;0;1;3;2016-09-01
703;2016-10-17;-192;0;1;3;2016-10-01
704;2016-11-17;-111;0;1;3;2016-11-01
705;2017-01-17;-203;0;1;3;2017-01-01
706;2017-02-17;-203;0;1;3;2017-02-01
707;2017-03-17;-203;0;1;3;2017-03-01
708;2017-04-17;-203;0;1;3;2017-04-01
709;2017-05-17;-203;0;1;3;2017-05-01
710;2017-06-17;-203;0;1;3;2017-06-01
711;2017-07-17;-203;0;1;3;2017-07-01
712;2017-08-16;-203;0;1;3;2017-08-01
713;2017-09-15;-203;0;1;3;2017-09-01
714;2017-10-16;-203;0;1;3;2017-10-01
715;2017-11-16;0;0;1;3;2017-11-01
716;2017-12-16;0;0;1;3;2017-12-01
717;2018-01-15;-203;0;1;3;2018-01-01
718;2018-02-16;-203;0;1;3;2018-02-01
719;2018-03-16;-203;0;1;3;2018-03-01
720;2018-04-16;-203;0;1;3;2018-04-01
721;2018-05-15;-203;0;1;3;2018-05-01
722;2018-06-15;-203;0;1;3;2018-06-01
723;2018-07-15;-203;0;1;3;2018-07-01
724;2018-08-15;-203;0;1;3;2018-08-01
725;2018-09-15;-203;0;1;3;2018-09-01
726;2018-10-15;-203;0;1;3;2018-10-01
727;2018-11-15;-203;0;1;3;2018-11-01
728;2018-12-15;-203;0;1;3;2018-12-01
729;2019-01-15;-203;0;1;3;2019-01-01
730;2019-02-15;-203;0;1;3;2019-02-01
731;2019-03-15;-203;0;1;3;2019-03-01
732;2019-04-15;-203;0;1;3;2019-04-01
733;2019-05-15;-203;0;1;3;2019-05-01
734;2019-06-15;-203;0;1;3;2019-06-01
735;2019-07-15;-203;0;1;3;2019-07-01
736;2019-08-15;-203;0;1;3;2019-08-01
737;2019-09-15;-203;0;1;3;2019-09-01
738;2019-10-15;-203;0;1;3;2019-10-01
739;2019-11-15;-203;0;1;3;2019-11-01
740;2019-12-15;-203;0;1;3;2019-12-01
741;2020-01-15;-203;0;1;3;2020-01-01
742;2020-02-15;-203;0;1;3;2020-02-01
743;2020-03-15;-203;0;1;3;2020-03-01
744;2020-04-15;-203;0;1;3;2020-04-01
745;2020-05-15;-203;0;1;3;2020-05-01
746;2020-06-15;-203;0;1;3;2020-06-01
747;2020-07-15;-203;0;1;3;2020-07-01
748;2020-08-15;-203;0;1;3;2020-08-01
749;2020-09-15;-203;0;1;3;2020-09-01
750;2020-10-15;-203;0;1;3;2020-10-01
751;2020-11-15;-203;0;1;3;2020-11-01
752;2020-12-15;-203;0;1;3;2020-12-01
753;2021-01-15;-203;0;1;3;2021-01-01
754;2021-02-15;-203;0;1;3;2021-02-01
755;2021-03-15;-203;0;1;3;2021-03-01
756;2021-04-15;-203;0;1;3;2021-04-01
757;2021-05-15;-203;0;1;3;2021-05-01
758;2021-06-15;-203;0;1;3;2021-06-01
759;2021-07-15;-203;0;1;3;2021-07-01
760;2021-08-15;-203;0;1;3;2021-08-01
761;2021-09-15;-203;0;1;3;2021-09-01
762;2021-10-15;-203;0;1;3;2021-10-01
763;2021-11-15;-203;0;1;3;2021-11-01
764;2021-12-15;-203;0;1;3;2021-12-01
765;2022-01-15;-203;0;1;3;2022-01-01
766;2022-02-15;-203;0;1;3;2022-02-01
767;2022-03-15;-203;0;1;3;2022-03-01
768;2022-04-15;-203;0;1;3;2022-04-01
769;2022-05-15;-203;0;1;3;2022-05-01
770;2022-06-15;-203;0;1;3;2022-06-01
771;2022-07-15;-203;0;1;3;2022-07-01
772;2022-08-15;-203;0;1;3;2022-08-01
773;2022-09-15;-203;0;1;3;2022-09-01
774;2022-10-15;-203;0;1;3;2022-10-01
775;2022-11-15;-203;0;1;3;2022-11-01
776;2022-12-15;-203;0;1;3;2022-12-01
777;2023-01-15;-203;0;1;3;2023-01-01
778;2023-02-15;-203;0;1;3;2023-02-01
779;2023-03-15;-203;0;1;3;2023-03-01
780;2023-04-15;-203;0;1;3;2023-04-01
781;2023-05-15;-203;0;1;3;2023-05-01
782;2023-06-15;-203;0;1;3;2023-06-01
783;2023-07-15;-203;0;1;3;2023-07-01
784;2023-08-15;-203;0;1;3;2023-08-01
785;2023-09-15;-203;0;1;3;2023-09-01
786;2023-10-15;-203;0;1;3;2023-10-01
787;2023-11-15;-203;0;1;3;2023-11-01
788;2023-12-15;-203;0;1;3;2023-12-01
789;2024-01-15;-203;0;1;3;2024-01-01
790;2024-02-15;-203;0;1;3;2024-02-01
791;2024-03-15;-203;0;1;3;2024-03-01
792;2024-04-15;-203;0;1;3;2024-04-01
793;2024-05-15;-203;0;1;3;2024-05-01
794;2024-06-15;-203;0;1;3;2024-06-01
795;2024-07-15;-203;0;1;3;2024-07-01
796;2024-08-15;-203;0;1;3;2024-08-01
797;2024-09-15;-203;0;1;3;2024-09-01
798;2024-10-15;-203;0;1;3;2024-10-01
799;2024-11-15;-203;0;1;3;2024-11-01
800;2024-12-15;-203;0;1;3;2024-12-01
801;2025-01-15;-203;0;1;3;2025-01-01
802;2025-02-15;-203;0;1;3;2025-02-01
803;2025-03-15;-203;0;1;3;2025-03-01
804;2025-04-15;-203;0;1;3;2025-04-01
805;2025-05-15;-203;0;1;3;2025-05-01
806;2025-06-15;-203;0;1;3;2025-06-01
807;2025-07-15;-203;0;1;3;2025-07-01
808;2025-08-15;-203;0;1;3;2025-08-01
809;2025-09-15;-203;0;1;3;2025-09-01
810;2025-10-15;-203;0;1;3;2025-10-01
811;2025-11-15;-203;0;1;3;2025-11-01
812;2025-12-15;-203;0;1;3;2025-12-01
813;2026-01-15;-203;0;1;3;2026-01-01
814;2026-02-15;-203;0;1;3;2026-02-01
815;2026-03-15;-203;0;1;3;2026-03-01
816;2026-04-15;-203;0;1;3;2026-04-01
817;2026-05-15;-203;0;1;3;2026-05-01
818;2026-06-15;-203;0;1;3;2026-06-01
819;2026-07-15;-203;0;1;3;2026-07-01
820;2026-08-15;-203;0;1;3;2026-08-01
821;2026-09-15;-203;0;1;3;2026-09-01
822;2026-10-15;-203;0;1;3;2026-10-01
823;2026-11-15;-203;0;1;3;2026-11-01
824;2026-12-15;-203;0;1;3;2026-12-01
825;2027-01-15;-203;0;1;3;2027-01-01
826;2027-02-15;-203;0;1;3;2027-02-01
827;2027-03-15;-203;0;1;3;2027-03-01
828;2027-04-15;-203;0;1;3;2027-04-01
829;2027-05-15;-203;0;1;3;2027-05-01
830;2027-06-15;-203;0;1;3;2027-06-01
831;2027-07-15;-203;0;1;3;2027-07-01
832;2027-08-15;-203;0;1;3;2027-08-01
833;2027-09-15;-203;0;1;3;2027-09-01
834;2027-10-15;-203;0;1;3;2027-10-01
835;2027-11-15;-203;0;1;3;2027-11-01
836;2027-12-15;-203;0;1;3;2027-12-01
837;2028-01-15;-203;0;1;3;2028-01-01
838;2028-02-15;-203;0;1;3;2028-02-01
839;2028-03-15;-203;0;1;3;2028-03-01
840;2028-04-15;-203;0;1;3;2028-04-01
841;2028-05-15;-203;0;1;3;2028-05-01
842;2028-06-15;-203;0;1;3;2028-06-01
843;2028-07-15;-203;0;1;3;2028-07-01
844;2028-08-15;-203;0;1;3;2028-08-01
845;2028-09-15;-203;0;1;3;2028-09-01
846;2028-10-15;-203;0;1;3;2028-10-01
847;2028-11-15;-203;0;1;3;2028-11-01
848;2028-12-15;-203;0;1;3;2028-12-01
849;2029-01-15;-203;0;1;3;2029-01-01
850;2029-02-15;-203;0;1;3;2029-02-01
851;2029-03-15;-203;0;1;3;2029-03-01
852;2029-04-15;-203;0;1;3;2029-04-01
853;2029-05-15;-203;0;1;3;2029-05-01
854;2029-06-15;-203;0;1;3;2029-06-01
855;2029-07-15;-203;0;1;3;2029-07-01
856;2029-08-15;-203;0;1;3;2029-08-01
857;2029-09-15;-203;0;1;3;2029-09-01
858;2029-10-15;-203;0;1;3;2029-10-01
859;2029-11-15;-203;0;1;3;2029-11-01
860;2029-12-15;-203;0;1;3;2029-12-01
861;2030-01-15;-203;0;1;3;2030-01-01
862;2030-02-15;-203;0;1;3;2030-02-01
863;2030-03-15;-203;0;1;3;2030-03-01
864;2030-04-15;-203;0;1;3;2030-04-01
865;2030-05-15;-203;0;1;3;2030-05-01
866;2030-06-15;-203;0;1;3;2030-06-01
867;2030-07-15;-203;0;1;3;2030-07-01
868;2030-08-15;-203;0;1;3;2030-08-01
869;2030-09-15;-203;0;1;3;2030-09-01
870;2030-10-15;-203;0;1;3;2030-10-01
871;2030-11-15;-203;0;1;3;2030-11-01
872;2030-12-15;-203;0;1;3;2030-12-01
873;2031-01-15;-203;0;1;3;2031-01-01
874;2031-02-15;-203;0;1;3;2031-02-01
875;2031-03-15;-203;0;1;3;2031-03-01
876;2031-04-15;-203;0;1;3;2031-04-01
877;2031-05-15;-203;0;1;3;2031-05-01
878;2031-06-15;-203;0;1;3;2031-06-01
879;2031-07-15;-203;0;1;3;2031-07-01
880;2031-08-15;-203;0;1;3;2031-08-01
881;2031-09-15;-203;0;1;3;2031-09-01
882;2031-10-15;-203;0;1;3;2031-10-01
883;2031-11-15;-203;0;1;3;2031-11-01
884;2031-12-15;-203;0;1;3;2031-12-01
885;2032-01-15;-203;0;1;3;2032-01-01
886;2032-02-15;-203;0;1;3;2032-02-01
887;2032-03-15;-203;0;1;3;2032-03-01
888;2032-04-15;-203;0;1;3;2032-04-01
889;2032-05-15;-203;0;1;3;2032-05-01
890;2032-06-15;-203;0;1;3;2032-06-01
891;2032-07-15;-203;0;1;3;2032-07-01
892;2032-08-15;-203;0;1;3;2032-08-01
893;2032-09-15;-203;0;1;3;2032-09-01
894;2032-10-15;-203;0;1;3;2032-10-01
895;2032-11-15;-203;0;1;3;2032-11-01
896;2032-12-15;-203;0;1;3;2032-12-01
897;2033-01-15;-203;0;1;3;2033-01-01
898;2033-02-15;-203;0;1;3;2033-02-01
899;2033-03-15;-203;0;1;3;2033-03-01
900;2033-04-15;-203;0;1;3;2033-04-01
901;2033-05-15;-203;0;1;3;2033-05-01
902;2033-06-15;-203;0;1;3;2033-06-01
903;2033-07-15;-203;0;1;3;2033-07-01
904;2033-08-15;-203;0;1;3;2033-08-01
905;2033-09-15;-203;0;1;3;2033-09-01
906;2033-10-15;-203;0;1;3;2033-10-01
907;2033-11-15;-203;0;1;3;2033-11-01
908;2033-12-15;-203;0;1;3;2033-12-01
909;2034-01-15;-203;0;1;3;2034-01-01
910;2034-02-15;-203;0;1;3;2034-02-01
911;2034-03-15;-203;0;1;3;2034-03-01
912;2034-04-15;-203;0;1;3;2034-04-01
913;2034-05-15;-203;0;1;3;2034-05-01
914;2034-06-15;-203;0;1;3;2034-06-01
915;2034-07-15;-203;0;1;3;2034-07-01
916;2034-08-15;-203;0;1;3;2034-08-01
917;2034-09-15;-203;0;1;3;2034-09-01
918;2034-10-15;-203;0;1;3;2034-10-01
919;2034-11-15;-203;0;1;3;2034-11-01
920;2034-12-15;-203;0;1;3;2034-12-01
921;2035-01-15;-203;0;1;3;2035-01-01
922;2035-02-15;-203;0;1;3;2035-02-01
923;2035-03-15;-203;0;1;3;2035-03-01
924;2035-04-15;-203;0;1;3;2035-04-01
925;2035-05-15;-203;0;1;3;2035-05-01
926;2035-06-15;-203;0;1;3;2035-06-01
927;2035-07-15;-203;0;1;3;2035-07-01
928;2035-08-15;-203;0;1;3;2035-08-01
929;2035-09-15;-203;0;1;3;2035-09-01
930;2035-10-15;-203;0;1;3;2035-10-01
931;2035-11-15;-203;0;1;3;2035-11-01
932;2035-12-15;-203;0;1;3;2035-12-01
933;2036-01-15;-203;0;1;3;2036-01-01
934;2036-02-15;-203;0;1;3;2036-02-01
935;2036-03-15;-203;0;1;3;2036-03-01
936;2036-04-15;-203;0;1;3;2036-04-01
937;2036-05-15;-203;0;1;3;2036-05-01
938;2036-06-15;-203;0;1;3;2036-06-01
939;2036-07-15;-203;0;1;3;2036-07-01
940;2036-08-15;-203;0;1;3;2036-08-01
941;2036-09-15;-203;0;1;3;2036-09-01
942;2036-10-15;-203;0;1;3;2036-10-01
943;2036-11-15;-203;0;1;3;2036-11-01
944;2036-12-15;-203;0;1;3;2036-12-01
945;2037-01-15;-203;0;1;3;2037-01-01
946;2037-02-15;-203;0;1;3;2037-02-01
947;2037-03-15;-203;0;1;3;2037-03-01
948;2037-04-15;-203;0;1;3;2037-04-01
949;2037-05-15;-203;0;1;3;2037-05-01
950;2037-06-15;-203;0;1;3;2037-06-01
951;2037-07-15;-203;0;1;3;2037-07-01
952;2037-08-15;-203;0;1;3;2037-08-01
953;2037-09-15;-203;0;1;3;2037-09-01
954;2037-10-15;-203;0;1;3;2037-10-01
955;2037-11-15;-203;0;1;3;2037-11-01
956;2037-12-15;-203;0;1;3;2037-12-01
957;2038-01-15;-203;0;1;3;2038-01-01
958;2038-02-15;-203;0;1;3;2038-02-01
959;2038-03-15;-203;0;1;3;2038-03-01
960;2038-04-15;-203;0;1;3;2038-04-01
961;2038-05-15;-203;0;1;3;2038-05-01
962;2038-06-15;-203;0;1;3;2038-06-01
963;2038-07-15;-203;0;1;3;2038-07-01
964;2038-08-15;-203;0;1;3;2038-08-01
965;2038-09-15;-203;0;1;3;2038-09-01
966;2038-10-15;-203;0;1;3;2038-10-01
967;2038-11-15;-203;0;1;3;2038-11-01
968;2038-12-15;-203;0;1;3;2038-12-01
969;2039-01-15;-203;0;1;3;2039-01-01
970;2039-02-15;-203;0;1;3;2039-02-01
971;2039-03-15;-203;0;1;3;2039-03-01
972;2039-04-15;-203;0;1;3;2039-04-01
973;2039-05-15;-203;0;1;3;2039-05-01
974;2039-06-15;-203;0;1;3;2039-06-01
975;2039-07-15;-203;0;1;3;2039-07-01
976;2039-08-15;-203;0;1;3;2039-08-01
977;2039-09-15;-203;0;1;3;2039-09-01
978;2039-10-15;-203;0;1;3;2039-10-01
979;2039-11-15;-203;0;1;3;2039-11-01
980;2039-12-15;-203;0;1;3;2039-12-01
981;2012-10-17;-250;0;1;4;2012-10-01
982;2012-11-17;-250;0;1;4;2012-11-01
983;2012-12-17;-250;0;1;4;2012-12-01
984;2013-01-17;-250;0;1;4;2013-01-01
985;2013-02-17;-250;0;1;4;2013-02-01
986;2013-03-17;-250;0;1;4;2013-03-01
987;2013-04-17;-250;0;1;4;2013-04-01
988;2013-05-17;-250;0;1;4;2013-05-01
989;2013-06-17;-250;0;1;4;2013-06-01
990;2013-07-17;-250;0;1;4;2013-07-01
991;2013-08-17;-250;0;1;4;2013-08-01
992;2013-09-17;-250;0;1;4;2013-09-01
993;2013-10-17;-250;0;1;4;2013-10-01
994;2013-11-17;-250;0;1;4;2013-11-01
995;2013-12-17;-250;0;1;4;2013-12-01
996;2014-01-17;-250;0;1;4;2014-01-01
997;2014-02-17;-250;0;1;4;2014-02-01
998;2014-03-17;-110;0;1;4;2014-03-01
999;2014-04-17;-110;0;1;4;2014-04-01
1000;2014-05-17;-110;0;1;4;2014-05-01
1001;2014-06-17;-110;0;1;4;2014-06-01
1002;2014-07-17;-110;0;1;4;2014-07-01
1003;2014-08-17;-110;0;1;4;2014-08-01
1004;2014-09-17;-110;0;1;4;2014-09-01
1005;2014-10-17;-110;0;1;4;2014-10-01
1006;2014-11-17;-110;0;1;4;2014-11-01
1007;2014-12-17;-678;0;1;4;2014-12-01
1008;2015-01-17;-188;0;1;4;2015-01-01
1009;2015-02-17;-188;0;1;4;2015-02-01
1010;2015-03-17;-340;0;1;4;2015-03-01
1011;2015-04-17;-188;0;1;4;2015-04-01
1012;2015-05-17;-188;0;1;4;2015-05-01
1013;2015-06-17;-188;0;1;4;2015-06-01
1014;2015-07-17;-188;0;1;4;2015-07-01
1015;2015-08-17;-188;0;1;4;2015-08-01
1016;2015-09-17;-188;0;1;4;2015-09-01
1017;2015-10-17;-188;0;1;4;2015-10-01
1018;2015-11-17;-26;0;1;4;2015-11-01
1019;2015-12-17;-139;0;1;4;2015-12-01
1020;2016-01-17;-190;0;1;4;2016-01-01
1021;2016-02-17;-190;0;1;4;2016-02-01
1022;2016-03-17;-190;0;1;4;2016-03-01
1023;2016-04-17;-190;0;1;4;2016-04-01
1024;2016-05-17;-190;0;1;4;2016-05-01
1025;2016-06-17;-190;0;1;4;2016-06-01
1026;2016-07-17;-190;0;1;4;2016-07-01
1027;2016-08-17;-190;0;1;4;2016-08-01
1028;2016-09-17;-190;0;1;4;2016-09-01
1029;2016-10-17;-190;0;1;4;2016-10-01
1030;2016-11-17;-117;0;1;4;2016-11-01
1031;2016-12-17;-147;0;1;4;2016-12-01
1032;2017-01-17;-201;0;1;4;2017-01-01
1033;2017-02-17;-201;0;1;4;2017-02-01
1034;2017-03-17;-201;0;1;4;2017-03-01
1035;2017-04-17;-201;0;1;4;2017-04-01
1036;2017-05-17;-201;0;1;4;2017-05-01
1037;2017-06-17;-201;0;1;4;2017-06-01
1038;2017-07-17;-201;0;1;4;2017-07-01
1039;2017-08-16;-201;0;1;4;2017-08-01
1040;2017-09-15;-201;0;1;4;2017-09-01
1041;2017-10-16;-201;0;1;4;2017-10-01
1042;2017-11-16;0;0;1;4;2017-11-01
1043;2017-12-27;-148;0;1;4;2017-12-01
1044;2018-01-15;-202;0;1;4;2018-01-01
1045;2018-02-16;-202;0;1;4;2018-02-01
1046;2018-03-16;-202;0;1;4;2018-03-01
1047;2018-04-16;-202;0;1;4;2018-04-01
1048;2018-05-15;-202;0;1;4;2018-05-01
1049;2018-06-15;-202;0;1;4;2018-06-01
1050;2018-07-15;-202;0;1;4;2018-07-01
1051;2018-08-15;-202;0;1;4;2018-08-01
1052;2018-09-15;-202;0;1;4;2018-09-01
1053;2018-10-15;-202;0;1;4;2018-10-01
1054;2018-11-15;-202;0;1;4;2018-11-01
1055;2018-12-15;-202;0;1;4;2018-12-01
1056;2019-01-15;-202;0;1;4;2019-01-01
1057;2019-02-15;-202;0;1;4;2019-02-01
1058;2019-03-15;-202;0;1;4;2019-03-01
1059;2019-04-15;-202;0;1;4;2019-04-01
1060;2019-05-15;-202;0;1;4;2019-05-01
1061;2019-06-15;-202;0;1;4;2019-06-01
1062;2019-07-15;-202;0;1;4;2019-07-01
1063;2019-08-15;-202;0;1;4;2019-08-01
1064;2019-09-15;-202;0;1;4;2019-09-01
1065;2019-10-15;-202;0;1;4;2019-10-01
1066;2019-11-15;-202;0;1;4;2019-11-01
1067;2019-12-15;-202;0;1;4;2019-12-01
1068;2020-01-15;-202;0;1;4;2020-01-01
1069;2020-02-15;-202;0;1;4;2020-02-01
1070;2020-03-15;-202;0;1;4;2020-03-01
1071;2020-04-15;-202;0;1;4;2020-04-01
1072;2020-05-15;-202;0;1;4;2020-05-01
1073;2020-06-15;-202;0;1;4;2020-06-01
1074;2020-07-15;-202;0;1;4;2020-07-01
1075;2020-08-15;-202;0;1;4;2020-08-01
1076;2020-09-15;-202;0;1;4;2020-09-01
1077;2020-10-15;-202;0;1;4;2020-10-01
1078;2020-11-15;-202;0;1;4;2020-11-01
1079;2020-12-15;-202;0;1;4;2020-12-01
1080;2021-01-15;-202;0;1;4;2021-01-01
1081;2021-02-15;-202;0;1;4;2021-02-01
1082;2021-03-15;-202;0;1;4;2021-03-01
1083;2021-04-15;-202;0;1;4;2021-04-01
1084;2021-05-15;-202;0;1;4;2021-05-01
1085;2021-06-15;-202;0;1;4;2021-06-01
1086;2021-07-15;-202;0;1;4;2021-07-01
1087;2021-08-15;-202;0;1;4;2021-08-01
1088;2021-09-15;-202;0;1;4;2021-09-01
1089;2021-10-15;-202;0;1;4;2021-10-01
1090;2021-11-15;-202;0;1;4;2021-11-01
1091;2021-12-15;-202;0;1;4;2021-12-01
1092;2022-01-15;-202;0;1;4;2022-01-01
1093;2022-02-15;-202;0;1;4;2022-02-01
1094;2022-03-15;-202;0;1;4;2022-03-01
1095;2022-04-15;-202;0;1;4;2022-04-01
1096;2022-05-15;-202;0;1;4;2022-05-01
